timestamp,screen_status
2022-03-18 23:03:51.104000000,3
2022-03-18 23:04:16.539000064,2
2022-03-18 23:07:32.430000128,3
2022-03-18 23:09:40.199000064,2
2022-03-18 23:11:00.911000064,3
2022-03-18 23:11:01.382000128,2
2022-03-18 23:11:01.604999936,3
2022-03-18 23:15:04.748000000,2
2022-03-19 00:07:00.496000000,3
2022-03-19 00:16:16.284000000,2
2022-03-19 00:16:29.900000000,3
2022-03-19 00:22:08.590000128,2
2022-03-19 00:22:43.422000128,3
2022-03-19 00:27:10.641999872,2
2022-03-19 00:27:30.969999872,3
2022-03-19 00:29:26.956999936,2
2022-03-19 00:29:58.526000128,3
2022-03-19 00:31:28.432000000,2
2022-03-19 00:33:40.227000064,3
2022-03-19 00:36:07.164999936,2
2022-03-19 01:03:19.664000000,3
2022-03-19 01:07:47.782000128,2
2022-03-19 02:47:03.692999936,2
2022-03-19 03:07:46.320000000,3
2022-03-19 03:08:11.593999872,2
2022-03-19 03:08:12.900000000,3
2022-03-19 03:08:14.844999936,2
2022-03-19 03:11:44.275000064,3
2022-03-19 03:13:52.454000128,2
2022-03-19 03:30:37.151000064,3
2022-03-19 03:32:28.744000000,2
2022-03-19 04:04:28.329999872,3
2022-03-19 04:06:07.744000000,2
2022-03-19 04:31:53.569999872,3
2022-03-19 04:35:30.510000128,2
2022-03-19 05:47:59.740999936,3
2022-03-19 05:49:26.688000000,2
2022-03-19 06:26:59.584000000,3
2022-03-19 06:42:57.412000000,2
2022-03-19 14:34:51.432000000,3
2022-03-19 14:35:46.419000064,2
2022-03-19 14:54:39.379000064,3
2022-03-19 14:54:45.828999936,2
2022-03-19 15:00:10.800000000,3
2022-03-19 15:00:18.888999936,2
2022-03-19 16:52:40.801999872,3
2022-03-19 16:56:05.276000000,2
2022-03-19 16:56:46.062000128,3
2022-03-19 17:00:13.643000064,2
2022-03-19 17:07:14.792000000,3
2022-03-19 17:08:44.283000064,2
2022-03-19 17:14:35.632000000,3
2022-03-19 17:15:50.286000128,2
2022-03-19 17:22:31.340000000,3
2022-03-19 17:23:15.843000064,2
2022-03-19 17:39:58.225999872,3
2022-03-19 17:42:59.758000128,2
2022-03-19 17:49:57.471000064,3
2022-03-19 17:50:22.524999936,2
2022-03-19 17:51:52.820999936,3
2022-03-19 17:54:04.728999936,2
2022-03-19 18:08:42.104000000,3
2022-03-19 18:10:01.068000000,2
2022-03-19 18:14:10.715000064,3
2022-03-19 18:15:58.721999872,2
2022-03-19 18:32:30.652999936,3
2022-03-19 18:32:40.656000000,2
2022-03-19 18:33:04.179000064,3
2022-03-19 18:33:27.552999936,2
2022-03-19 18:35:59.692999936,3
2022-03-19 18:37:38.784999936,2
2022-03-19 19:35:18.039000064,3
2022-03-19 19:36:26.400000000,2
2022-03-19 19:43:04.822000128,3
2022-03-19 19:44:24.716999936,2
2022-03-19 19:48:34.780000000,3
2022-03-19 19:51:31.448999936,2
2022-03-19 19:54:08.643000064,3
2022-03-19 19:55:52.200999936,2
2022-03-19 19:57:42.728000000,3
2022-03-19 20:14:30.220000000,2
2022-03-19 20:22:51.952000000,3
2022-03-19 20:23:28.663000064,2
2022-03-19 20:27:11.550000128,3
2022-03-19 20:28:43.966000128,2
2022-03-19 20:29:10.020999936,3
2022-03-19 20:29:18.852000000,2
2022-03-19 20:29:26.787000064,3
2022-03-19 20:29:55.254000128,2
2022-03-19 20:34:33.812999936,3
2022-03-19 20:34:43.556999936,2
2022-03-19 20:38:18.452000000,3
2022-03-19 20:39:57.543000064,2
2022-03-19 20:41:59.547000064,3
2022-03-19 20:42:13.083000064,2
2022-03-19 21:11:07.428999936,3
2022-03-19 21:11:26.992000000,2
2022-03-19 21:28:52.406000128,3
2022-03-19 21:30:17.248999936,2
2022-03-19 21:44:16.974000128,3
2022-03-19 22:02:22.164000000,2
2022-03-19 22:03:17.856000000,3
2022-03-19 22:14:10.264000000,2
2022-03-19 22:15:10.835000064,3
2022-03-19 22:29:20.411000064,2
2022-03-19 22:31:52.318000128,3
2022-03-19 23:06:19.382000128,2
2022-03-19 23:13:36.526000128,3
2022-03-19 23:13:43.758000128,2
2022-03-19 23:21:05.145999872,3
2022-03-19 23:22:03.791000064,2
2022-03-19 23:25:19.172000000,3
2022-03-19 23:25:56.380999936,2
2022-03-19 23:58:29.088000000,3
2022-03-19 23:59:30.024999936,2
2022-03-20 01:58:05.935000064,3
2022-03-20 01:59:36.726000128,2
2022-03-20 02:00:55.119000064,3
2022-03-20 02:02:33.420000000,2
2022-03-20 02:20:56.857999872,3
2022-03-20 02:25:54.023000064,2
2022-03-20 02:57:09.942000128,3
2022-03-20 02:59:39.964999936,2
2022-03-20 02:59:52.856000000,3
2022-03-20 03:00:58.062000128,2
2022-03-20 03:07:16.080999936,3
2022-03-20 03:09:55.671000064,2
2022-03-20 03:11:11.267000064,3
2022-03-20 03:11:15.319000064,2
2022-03-20 03:27:09.894000128,3
2022-03-20 03:27:21.611000064,2
2022-03-20 03:28:29.086000128,3
2022-03-20 03:31:01.192000000,2
2022-03-20 03:32:18.508000000,3
2022-03-20 03:41:58.510000128,2
2022-03-20 03:42:04.268000000,3
2022-03-20 04:01:18.675000064,2
2022-03-20 05:33:07.335000064,3
2022-03-20 05:47:55.137999872,2
2022-03-20 05:50:27.008999936,3
2022-03-20 06:05:03.440999936,2
2022-03-20 16:25:36.663000064,3
2022-03-20 16:26:27.028000000,2
2022-03-20 16:30:16.784000000,3
2022-03-20 16:30:34.532000000,2
2022-03-20 16:30:43.302000128,3
2022-03-20 16:30:48.460999936,2
2022-03-20 16:56:07.199000064,3
2022-03-20 16:56:52.356000000,2
2022-03-20 17:06:04.204000000,3
2022-03-20 17:06:18.647000064,2
2022-03-20 17:07:16.140000000,3
2022-03-20 17:07:23.420999936,2
2022-03-20 17:09:16.199000064,3
2022-03-20 17:09:26.393999872,2
2022-03-20 17:12:41.480000000,3
2022-03-20 17:14:21.552000000,2
2022-03-20 17:35:07.327000064,3
2022-03-20 17:36:32.041999872,2
2022-03-20 17:58:57.191000064,3
2022-03-20 18:00:33.572000000,2
2022-03-20 18:36:36.136999936,3
2022-03-20 18:36:43.420000000,2
2022-03-20 18:51:25.055000064,3
2022-03-20 18:52:06.673999872,2
2022-03-20 19:22:15.252000000,3
2022-03-20 19:27:26.168000000,2
2022-03-20 20:37:49.424000000,3
2022-03-20 20:38:40.736999936,2
2022-03-20 20:43:05.980000000,3
2022-03-20 20:43:44.420999936,2
2022-03-20 20:45:53.344000000,3
2022-03-20 20:45:57.132000000,2
2022-03-20 21:11:28.814000128,3
2022-03-20 21:11:59.604000000,2
2022-03-20 22:14:14.072999936,3
2022-03-20 22:21:37.771000064,2
2022-03-20 22:25:57.260999936,3
2022-03-20 22:32:25.796999936,2
2022-03-20 22:34:37.432999936,3
2022-03-20 22:35:50.600000000,2
2022-03-20 22:56:49.564000000,3
2022-03-20 22:59:55.001999872,2
2022-03-20 23:15:44.272999936,3
2022-03-20 23:16:05.596999936,2
2022-03-20 23:30:37.139000064,3
2022-03-20 23:31:13.414000128,2
2022-03-20 23:55:04.571000064,3
2022-03-20 23:57:36.478000128,2
2022-03-21 00:01:09.724000000,3
2022-03-21 00:02:20.264999936,2
2022-03-21 00:06:07.332000000,3
2022-03-21 00:06:41.484999936,2
2022-03-21 00:07:49.233999872,3
2022-03-21 00:16:15.803000064,2
2022-03-21 00:16:24.896999936,3
2022-03-21 00:18:01.423000064,2
2022-03-21 00:18:50.518000128,3
2022-03-21 00:20:57.582000128,2
2022-03-21 00:23:58.003000064,3
2022-03-21 00:25:26.156999936,2
2022-03-21 00:36:51.292999936,3
2022-03-21 00:39:24.393999872,2
2022-03-21 01:03:59.496000000,3
2022-03-21 01:04:29.556999936,2
2022-03-21 01:47:05.823000064,3
2022-03-21 01:48:29.928999936,2
2022-03-21 02:15:58.976999936,3
2022-03-21 02:16:12.275000064,2
2022-03-21 02:23:16.304000000,3
2022-03-21 02:25:22.484999936,2
2022-03-21 02:43:39.596000000,3
2022-03-21 02:46:01.284999936,2
2022-03-21 02:48:11.944000000,3
2022-03-21 02:48:49.256999936,2
2022-03-21 02:52:24.028000000,3
2022-03-21 02:54:05.496000000,2
2022-03-21 02:57:24.472999936,3
2022-03-21 02:57:57.976999936,2
2022-03-21 03:00:54.054000128,3
2022-03-21 03:01:02.395000064,2
2022-03-21 03:04:48.683000064,3
2022-03-21 03:05:54.576000000,2
2022-03-21 03:06:01.628999936,3
2022-03-21 03:06:10.260000000,2
2022-03-21 03:06:24.753999872,3
2022-03-21 03:16:19.137999872,2
2022-03-21 03:16:35.142000128,3
2022-03-21 03:18:02.527000064,2
2022-03-21 03:30:05.670000128,3
2022-03-21 03:30:33.478000128,2
2022-03-21 03:54:11.412000000,3
2022-03-21 04:19:38.424999936,2
2022-03-21 04:24:24.913999872,3
2022-03-21 04:24:59.582000128,2
2022-03-21 04:35:05.788999936,3
2022-03-21 04:51:04.694000128,2
2022-03-21 04:52:29.440999936,3
2022-03-21 04:57:45.572000000,2
2022-03-21 05:11:12.342000128,3
2022-03-21 05:23:47.396000000,2
2022-03-21 05:40:35.348999936,3
2022-03-21 05:42:42.278000128,2
2022-03-21 05:47:49.583000064,3
2022-03-21 05:48:54.840999936,2
2022-03-21 05:49:05.470000128,3
2022-03-21 05:51:54.553999872,2
2022-03-21 05:52:38.183000064,3
2022-03-21 05:54:16.116999936,2
2022-03-21 06:08:15.486000128,3
2022-03-21 06:08:33.972999936,2
2022-03-21 07:25:59.336000000,3
2022-03-21 08:02:14.324000000,2
2022-03-21 13:33:36.923000064,3
2022-03-21 13:37:14.263000064,2
2022-03-21 15:12:00.156999936,3
2022-03-21 15:17:10.852000000,2
2022-03-21 15:26:48.051000064,3
2022-03-21 15:28:59.510000128,2
2022-03-21 15:41:34.972999936,3
2022-03-21 15:41:39.323000064,2
2022-03-21 15:48:36.604000000,3
2022-03-21 15:49:06.196000000,2
2022-03-21 15:51:24.328999936,3
2022-03-21 15:51:56.940999936,2
2022-03-21 15:54:35.360000000,3
2022-03-21 15:55:05.120999936,2
2022-03-21 16:00:11.004000000,3
2022-03-21 16:00:54.536999936,2
2022-03-21 16:35:30.992999936,3
2022-03-21 16:41:07.288999936,2
2022-03-21 16:47:39.862000128,3
2022-03-21 16:47:44.582000128,2
2022-03-21 17:05:09.960999936,3
2022-03-21 17:10:08.198000128,2
2022-03-21 17:14:56.064000000,3
2022-03-21 18:15:37.020000000,2
2022-03-21 18:35:36.851000064,3
2022-03-21 18:35:58.335000064,2
2022-03-21 18:39:14.492999936,3
2022-03-21 18:39:49.047000064,2
2022-03-21 18:42:08.475000064,3
2022-03-21 18:43:26.860000000,2
2022-03-21 18:46:17.660999936,3
2022-03-21 18:46:34.703000064,2
2022-03-21 18:48:16.751000064,3
2022-03-21 18:52:22.975000064,2
2022-03-21 19:01:44.027000064,3
2022-03-21 19:03:06.761999872,2
2022-03-21 19:43:07.543000064,3
2022-03-21 19:43:33.809999872,2
2022-03-21 20:28:32.968000000,3
2022-03-21 20:28:46.252000000,2
2022-03-21 21:17:22.598000128,3
2022-03-21 21:18:34.705999872,2
2022-03-21 21:18:50.187000064,3
2022-03-21 21:19:15.424999936,2
2022-03-21 21:22:18.496000000,3
2022-03-21 21:22:55.294000128,2
2022-03-21 21:22:56.532000000,3
2022-03-21 21:23:11.020000000,2
2022-03-21 21:25:13.366000128,3
2022-03-21 21:27:45.476000000,2
2022-03-21 21:51:41.463000064,3
2022-03-21 21:52:00.584000000,2
2022-03-21 21:53:14.726000128,3
2022-03-21 21:54:11.832000000,2
2022-03-21 22:19:05.652999936,3
2022-03-21 22:22:08.140999936,2
2022-03-21 22:42:57.656999936,3
2022-03-21 22:43:21.079000064,2
2022-03-21 22:43:59.136999936,3
2022-03-21 22:44:56.636999936,2
2022-03-21 22:46:45.868999936,3
2022-03-21 22:47:53.559000064,2
2022-03-21 23:06:04.145999872,3
2022-03-21 23:07:11.384000000,2
2022-03-21 23:16:56.982000128,3
2022-03-21 23:17:57.913999872,2
2022-03-21 23:18:10.137999872,3
2022-03-21 23:19:29.108999936,2
2022-03-21 23:30:16.537999872,3
2022-03-21 23:31:21.224999936,2
2022-03-21 23:45:21.763000064,3
2022-03-21 23:47:21.769999872,2
2022-03-21 23:49:33.472999936,3
2022-03-21 23:49:41.900000000,2
2022-03-21 23:58:30.441999872,3
2022-03-21 23:59:13.428999936,2
2022-03-22 00:08:25.678000128,3
2022-03-22 00:08:51.484999936,2
2022-03-22 00:13:12.169999872,3
2022-03-22 00:13:59.556999936,2
2022-03-22 00:22:08.152999936,3
2022-03-22 00:23:34.140000000,2
2022-03-22 00:59:27.092999936,3
2022-03-22 01:47:36.151000064,2
2022-03-22 01:48:13.971000064,3
2022-03-22 01:52:33.753999872,2
2022-03-22 02:10:43.608999936,3
2022-03-22 02:11:56.288000000,2
2022-03-22 02:14:02.132999936,3
2022-03-22 02:17:50.728000000,2
2022-03-22 02:22:39.531000064,3
2022-03-22 02:23:00.772999936,2
2022-03-22 02:28:47.148000000,3
2022-03-22 02:28:58.904000000,2
2022-03-22 02:35:19.681999872,3
2022-03-22 02:36:00.476000000,2
2022-03-22 03:22:45.172999936,3
2022-03-22 03:23:00.772999936,2
2022-03-22 03:29:39.776000000,3
2022-03-22 03:30:58.976999936,2
2022-03-22 03:37:55.433999872,3
2022-03-22 03:39:07.521999872,2
2022-03-22 03:39:34.104000000,3
2022-03-22 03:40:40.017999872,2
2022-03-22 03:49:52.344999936,3
2022-03-22 03:50:57.024999936,2
2022-03-22 03:52:11.003000064,3
2022-03-22 03:54:00.663000064,2
2022-03-22 03:55:08.296999936,3
2022-03-22 04:00:50.014000128,2
2022-03-22 04:05:27.756999936,3
2022-03-22 04:23:01.084999936,2
2022-03-22 04:59:29.680999936,3
2022-03-22 05:34:37.495000064,2
2022-03-22 13:08:10.249999872,3
2022-03-22 13:08:28.327000064,2
2022-03-22 13:24:55.356000000,3
2022-03-22 13:25:07.254000128,2
2022-03-22 16:20:35.360999936,3
2022-03-22 16:20:41.473999872,2
2022-03-22 16:21:07.025999872,3
2022-03-22 16:23:19.195000064,2
2022-03-22 17:19:46.792999936,3
2022-03-22 17:20:38.739000064,2
2022-03-22 17:21:55.305999872,3
2022-03-22 17:22:29.648000000,2
2022-03-22 17:26:59.233999872,3
2022-03-22 17:27:51.105999872,2
2022-03-22 17:56:30.023000064,3
2022-03-22 17:59:57.884999936,2
2022-03-22 18:23:03.406000128,3
2022-03-22 18:43:19.276999936,2
2022-03-22 18:55:20.990000128,3
2022-03-22 18:55:28.342000128,2
2022-03-22 19:53:33.215000064,3
2022-03-22 19:54:32.672999936,2
2022-03-22 19:56:48.976999936,3
2022-03-22 19:56:52.656999936,2
2022-03-22 20:07:38.107000064,3
2022-03-22 20:43:21.144999936,2
2022-03-22 20:46:53.942000128,3
2022-03-22 20:57:05.671000064,2
2022-03-22 20:59:20.206000128,3
2022-03-22 20:59:58.300999936,2
2022-03-22 21:05:23.775000064,3
2022-03-22 21:08:04.921999872,2
2022-03-22 21:10:56.599000064,3
2022-03-22 21:11:07.593999872,2
2022-03-22 21:55:34.139000064,3
2022-03-22 21:56:20.076999936,2
2022-03-22 21:59:12.081999872,3
2022-03-22 22:02:04.736000000,2
2022-03-22 22:02:37.648000000,3
2022-03-22 22:02:41.516000000,2
2022-03-22 22:06:31.603000064,3
2022-03-22 22:17:36.472000000,2
2022-03-22 22:30:58.564000000,3
2022-03-22 22:31:57.440999936,2
2022-03-22 22:37:17.427000064,3
2022-03-22 22:40:37.788999936,2
2022-03-22 23:15:50.451000064,3
2022-03-22 23:16:13.896999936,2
2022-03-23 01:03:17.775000064,3
2022-03-23 01:03:18.264999936,2
2022-03-23 01:03:18.620000000,3
2022-03-23 01:04:09.972999936,2
2022-03-23 01:06:53.403000064,3
2022-03-23 01:07:40.662000128,2
2022-03-23 01:37:51.772999936,3
2022-03-23 01:38:24.863000064,2
2022-03-23 01:40:21.023000064,3
2022-03-23 01:57:05.720999936,2
2022-03-23 02:29:40.737999872,3
2022-03-23 02:30:52.673999872,2
2022-03-23 02:32:00.406000128,3
2022-03-23 02:35:07.976000000,2
2022-03-23 02:36:10.348000000,3
2022-03-23 02:36:25.579000064,2
2022-03-23 02:41:53.603000064,3
2022-03-23 02:42:09.456000000,2
2022-03-23 02:48:57.296000000,3
2022-03-23 02:50:23.404000000,2
2022-03-23 02:53:30.590000128,3
2022-03-23 02:53:38.799000064,2
2022-03-23 02:58:22.595000064,3
2022-03-23 02:59:52.900000000,2
2022-03-23 03:02:40.110000128,3
2022-03-23 03:03:05.606000128,2
2022-03-23 03:11:21.305999872,3
2022-03-23 03:26:02.774000128,2
2022-03-23 03:33:36.584999936,3
2022-03-23 03:35:05.052000000,2
2022-03-23 03:55:17.496999936,3
2022-03-23 03:56:30.577999872,2
2022-03-23 03:58:37.080999936,3
2022-03-23 04:07:50.878000128,2
2022-03-23 04:13:37.422000128,3
2022-03-23 04:14:24.040999936,2
2022-03-23 04:18:11.115000064,3
2022-03-23 04:19:02.286000128,2
2022-03-23 04:49:21.452000000,3
2022-03-23 04:50:40.184000000,2
2022-03-23 04:51:11.008000000,3
2022-03-23 05:07:17.064999936,2
2022-03-23 05:08:39.927000064,3
2022-03-23 05:17:41.542000128,2
2022-03-23 05:18:20.523000064,3
2022-03-23 05:47:32.548000000,2
2022-03-23 05:48:40.480000000,3
2022-03-23 05:54:59.312000000,2
2022-03-23 06:07:40.200000000,3
2022-03-23 06:07:40.755000064,2
2022-03-23 06:07:40.815000064,3
2022-03-23 06:17:59.727000064,2
2022-03-23 06:18:11.071000064,3
2022-03-23 06:26:56.007000064,2
2022-03-23 06:26:57.695000064,3
2022-03-23 06:41:31.830000128,2
2022-03-23 14:49:01.823000064,3
2022-03-23 14:49:05.111000064,2
2022-03-23 14:49:34.712999936,3
2022-03-23 14:49:42.964000000,2
2022-03-23 14:49:43.140000000,3
2022-03-23 14:51:21.428999936,2
2022-03-23 15:27:16.520000000,3
2022-03-23 15:27:17.240999936,2
2022-03-23 15:27:25.126000128,3
2022-03-23 15:27:34.500999936,2
2022-03-23 15:36:25.001999872,3
2022-03-23 15:36:50.390000128,2
2022-03-23 15:41:59.096999936,3
2022-03-23 15:42:12.404999936,2
2022-03-23 16:04:17.651000064,3
2022-03-23 16:05:13.420000000,2
2022-03-23 16:09:19.780999936,3
2022-03-23 16:13:28.497999872,2
2022-03-23 16:14:40.857999872,3
2022-03-23 16:19:39.576000000,2
2022-03-23 16:52:12.752999936,3
2022-03-23 16:54:38.551000064,2
2022-03-23 16:57:53.185999872,3
2022-03-23 16:58:46.510000128,2
2022-03-23 16:59:37.167000064,3
2022-03-23 17:00:09.200000000,2
2022-03-23 20:05:20.718000128,3
2022-03-23 20:07:25.063000064,2
2022-03-23 20:11:34.232999936,3
2022-03-23 20:12:45.888999936,2
2022-03-23 20:14:31.943000064,3
2022-03-23 20:15:23.400999936,2
2022-03-23 20:18:53.779000064,3
2022-03-23 20:19:26.111000064,2
2022-03-23 20:27:39.142000128,3
2022-03-23 20:29:34.473999872,2
2022-03-23 20:30:59.900000000,3
2022-03-23 20:33:46.777999872,2
2022-03-23 20:33:54.496000000,3
2022-03-23 20:34:31.336000000,2
2022-03-23 21:22:29.923000064,3
2022-03-23 21:30:18.204999936,2
2022-03-23 22:00:08.699000064,3
2022-03-23 22:00:42.409999872,2
2022-03-24 00:18:20.347000064,3
2022-03-24 00:19:49.998000128,2
2022-03-24 00:20:53.196000000,3
2022-03-24 00:22:56.611000064,2
2022-03-24 00:24:23.044000000,3
2022-03-24 00:25:48.416999936,2
2022-03-24 01:14:24.607000064,3
2022-03-24 01:20:51.849999872,2
2022-03-24 01:21:02.768999936,3
2022-03-24 01:22:05.110000128,2
2022-03-24 01:23:19.663000064,3
2022-03-24 01:40:07.678000128,2
2022-03-24 02:30:50.352999936,3
2022-03-24 02:31:05.819000064,2
2022-03-24 02:53:16.214000128,3
2022-03-24 02:55:54.524999936,2
2022-03-24 02:58:46.040999936,3
2022-03-24 03:01:53.721999872,2
2022-03-24 03:36:00.622000128,3
2022-03-24 03:38:16.169999872,2
2022-03-24 03:38:30.904000000,3
2022-03-24 03:39:58.572000000,2
2022-03-24 03:40:22.903000064,3
2022-03-24 03:47:05.928000000,2
2022-03-24 04:27:51.431000064,3
2022-03-24 04:27:58.195000064,2
2022-03-24 04:54:03.526000128,3
2022-03-24 04:57:52.980999936,2
2022-03-24 04:58:28.900999936,3
2022-03-24 05:24:55.964000000,2
2022-03-24 05:25:39.283000064,3
2022-03-24 05:28:24.531000064,2
2022-03-24 05:28:30.334000128,3
2022-03-24 05:34:36.447000064,2
2022-03-24 05:34:42.584999936,3
2022-03-24 05:39:49.779000064,2
2022-03-24 13:02:50.904999936,3
2022-03-24 13:03:19.065999872,2
2022-03-24 13:19:09.729999872,3
2022-03-24 13:19:16.206000128,2
2022-03-24 13:24:22.140000000,3
2022-03-24 13:24:28.472999936,2
2022-03-24 13:33:23.304000000,3
2022-03-24 13:34:51.766000128,2
2022-03-24 14:57:58.254000128,3
2022-03-24 14:58:44.168999936,2
2022-03-24 16:15:25.550000128,3
2022-03-24 16:17:07.832999936,2
2022-03-24 16:30:35.820999936,3
2022-03-24 16:31:43.372000000,2
2022-03-24 16:46:24.264999936,3
2022-03-24 16:47:34.552000000,2
2022-03-24 16:50:53.407000064,3
2022-03-24 16:51:52.248999936,2
2022-03-24 17:29:50.076000000,3
2022-03-24 17:30:31.033999872,2
2022-03-24 17:42:50.031000064,3
2022-03-24 17:42:53.032000000,2
2022-03-24 17:43:03.951000064,3
2022-03-24 17:47:23.945999872,2
2022-03-24 19:04:51.920999936,3
2022-03-24 19:05:53.908999936,2
2022-03-24 19:15:44.139000064,3
2022-03-24 19:16:02.217999872,2
2022-03-24 19:18:39.223000064,3
2022-03-24 19:18:46.859000064,2
2022-03-24 20:51:52.888999936,3
2022-03-24 20:52:09.236999936,2
2022-03-24 22:20:08.049999872,3
2022-03-24 22:24:02.964000000,2
2022-03-24 22:33:53.023000064,3
2022-03-24 22:35:04.014000128,2
2022-03-24 22:42:03.764999936,3
2022-03-24 22:42:23.895000064,2
2022-03-24 22:42:25.056999936,3
2022-03-24 22:42:53.568999936,2
2022-03-24 22:45:28.312999936,3
2022-03-24 22:45:46.369999872,2
2022-03-24 22:47:18.472999936,3
2022-03-24 22:47:27.454000128,2
2022-03-24 23:01:18.590000128,3
2022-03-24 23:01:36.540999936,2
2022-03-24 23:07:26.772000000,3
2022-03-24 23:08:16.118000128,2
2022-03-24 23:08:24.982000128,3
2022-03-24 23:08:59.350000128,2
2022-03-25 00:04:51.080000000,3
2022-03-25 00:05:23.844999936,2
2022-03-25 00:26:11.996000000,3
2022-03-25 00:28:40.712000000,2
2022-03-25 00:29:24.012999936,3
2022-03-25 00:35:49.351000064,2
2022-03-25 00:43:32.016999936,3
2022-03-25 00:45:28.513999872,2
2022-03-25 00:48:01.920000000,3
2022-03-25 00:48:57.929999872,2
2022-03-25 01:21:01.592000000,3
2022-03-25 01:21:04.700999936,2
2022-03-25 01:21:20.768000000,3
2022-03-25 01:21:43.352000000,2
2022-03-25 01:24:38.360999936,3
2022-03-25 01:24:44.803000064,2
2022-03-25 01:32:46.564000000,3
2022-03-25 01:35:29.640000000,2
2022-03-25 01:55:28.289999872,3
2022-03-25 01:55:28.940999936,2
2022-03-25 01:55:28.963000064,3
2022-03-25 01:57:01.768999936,2
2022-03-25 01:57:03.824000000,3
2022-03-25 01:57:12.360000000,2
2022-03-25 02:02:03.688000000,3
2022-03-25 02:04:21.068000000,2
2022-03-25 02:05:10.753999872,3
2022-03-25 02:07:01.931000064,2
2022-03-25 02:09:45.420000000,3
2022-03-25 02:10:02.025999872,2
2022-03-25 02:15:45.144999936,3
2022-03-25 02:16:49.588000000,2
2022-03-25 02:16:50.232000000,3
2022-03-25 02:18:37.480000000,2
2022-03-25 16:08:43.444999936,3
2022-03-25 16:09:49.692000000,2
2022-03-25 16:11:10.576999936,3
2022-03-25 16:12:27.319000064,2
2022-03-25 17:31:07.744000000,3
2022-03-25 17:32:09.023000064,2
2022-03-25 17:32:17.144000000,3
2022-03-25 17:34:41.136999936,2
2022-03-25 17:35:28.495000064,3
2022-03-25 17:38:24.884999936,2
2022-03-25 17:42:09.123000064,3
2022-03-25 17:43:46.273999872,2
2022-03-25 19:46:17.862000128,3
2022-03-25 19:50:25.092000000,2
2022-03-25 19:54:52.860000000,3
2022-03-25 19:56:43.942000128,2
2022-03-25 20:00:21.451000064,3
2022-03-25 20:00:29.272000000,2
2022-03-25 20:02:02.534000128,3
2022-03-25 20:02:37.928000000,2
2022-03-25 20:05:42.088000000,3
2022-03-25 20:05:59.115000064,2
2022-03-25 20:09:50.215000064,3
2022-03-25 20:09:55.232999936,2
2022-03-25 20:10:36.737999872,3
2022-03-25 20:10:37.710000128,2
2022-03-25 20:25:35.964999936,3
2022-03-25 20:26:53.225999872,2
2022-03-25 20:54:55.964000000,3
2022-03-25 20:55:03.176000000,2
2022-03-25 22:20:41.319000064,3
2022-03-25 22:21:45.796999936,2
2022-03-25 22:25:17.368999936,3
2022-03-25 22:26:24.204000000,2
2022-03-25 22:29:18.371000064,3
2022-03-25 22:29:29.732000000,2
2022-03-25 22:54:44.985999872,3
2022-03-25 22:58:50.415000064,2
2022-03-25 23:32:43.116000000,3
2022-03-25 23:37:23.171000064,2
2022-03-25 23:50:53.660999936,3
2022-03-25 23:51:36.731000064,2
2022-03-26 00:12:07.644999936,3
2022-03-26 00:13:37.673999872,2
2022-03-26 00:13:52.224000000,3
2022-03-26 00:15:03.590000128,2
2022-03-26 00:21:57.636999936,3
2022-03-26 00:24:39.908000000,2
2022-03-26 00:24:44.636000000,3
2022-03-26 00:26:03.600999936,2
2022-03-26 00:31:24.764000000,3
2022-03-26 01:11:45.332999936,2
2022-03-26 01:15:50.663000064,3
2022-03-26 01:17:18.904000000,2
2022-03-26 01:18:41.127000064,3
2022-03-26 01:21:07.804000000,2
2022-03-26 01:22:34.934000128,3
2022-03-26 01:24:51.942000128,2
2022-03-26 01:50:17.576999936,3
2022-03-26 01:59:01.996000000,2
2022-03-26 02:01:53.872000000,3
2022-03-26 02:02:16.764000000,2
2022-03-26 02:25:51.718000128,3
2022-03-26 02:32:08.281999872,2
2022-03-26 02:38:28.652999936,3
2022-03-26 02:40:06.760000000,2
2022-03-26 02:45:07.512999936,3
2022-03-26 02:45:42.964000000,2
2022-03-26 03:08:38.791000064,3
2022-03-26 03:08:56.536000000,2
2022-03-26 03:19:24.014000128,3
2022-03-26 03:21:27.656000000,2
2022-03-26 03:28:52.172000000,3
2022-03-26 03:29:26.382000128,2
2022-03-26 03:37:28.006000128,3
2022-03-26 04:37:23.508999936,2
2022-03-26 05:40:02.396000000,3
2022-03-26 06:05:52.116000000,2
2022-03-26 06:41:27.360999936,3
2022-03-26 06:52:56.452000000,2
2022-03-26 06:53:00.193999872,3
2022-03-26 06:58:21.526000128,2
2022-03-26 15:45:11.809999872,3
2022-03-26 15:45:18.553999872,2
2022-03-26 15:53:14.992999936,3
2022-03-26 15:54:59.888999936,2
2022-03-26 15:55:37.424000000,3
2022-03-26 15:55:45.640000000,2
2022-03-26 16:20:50.518000128,3
2022-03-26 16:23:53.199000064,2
2022-03-26 16:28:38.094000128,3
2022-03-26 16:29:47.751000064,2
2022-03-26 16:37:52.312999936,3
2022-03-26 16:39:01.667000064,2
2022-03-26 17:22:54.776999936,3
2022-03-26 17:24:11.718000128,2
2022-03-26 18:00:08.742000128,3
2022-03-26 18:03:23.900999936,2
2022-03-26 18:03:29.539000064,3
2022-03-26 18:04:04.444000000,2
2022-03-26 18:27:41.563000064,3
