_id,timestamp,device_id,device_id
6953602,1651378335587.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6953603,1651378448826.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6953604,1651378841383.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6953605,1651378928126.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6956570,1651379201283.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6956571,1651379331126.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6956572,1651382249154.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6963657,1651418578919.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6963658,1651418603866.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6963659,1651418696454.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6963660,1651418716294.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6963661,1651418725742.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6965321,1651422290092.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967342,1651422606209.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967343,1651422650378.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967344,1651422652191.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967345,1651422658377.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967346,1651422691713.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967347,1651422693004.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967348,1651422703347.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967349,1651422718266.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967350,1651423585055.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967351,1651423592144.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967352,1651424968145.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967353,1651424976474.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967354,1651425313108.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967355,1651425414487.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6967356,1651425686870.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6967357,1651425778911.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6969771,1651425971989.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6969772,1651426210501.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6972060,1651431898906.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6972061,1651431965898.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6972062,1651432566576.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6972063,1651432648215.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6972064,1651432664115.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6972065,1651432692360.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6972066,1651432768000.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6972067,1651432830708.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6974384,1651433204824.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6974385,1651433221371.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6974386,1651434327880.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6974387,1651434387449.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6974388,1651434746379.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6974389,1651434834686.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6976405,1651436841768.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6976406,1651436849491.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6976407,1651437883236.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6976408,1651439286692.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6978215,1651443153230.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6978216,1651443416050.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6978217,1651443434993.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6978218,1651443452940.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6978219,1651443505193.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6978220,1651443570680.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6978221,1651443615956.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6978222,1651443638281.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6978223,1651443850141.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980596,1651444017560.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980597,1651444210440.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980598,1651444217669.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980599,1651444259100.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980600,1651444307094.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980601,1651444471585.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980602,1651444472055.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980603,1651444472414.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980604,1651444956136.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980605,1651446723637.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980606,1651446726391.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980607,1651446825942.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6980608,1651446862659.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6980609,1651447274560.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6982012,1651448925627.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6983595,1651452571829.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6983596,1651452577871.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6986886,1651459428817.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6986887,1651459429353.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6986888,1651459932196.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6986889,1651459933594.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6986890,1651459945761.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6986891,1651460028946.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6986892,1651460431895.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6986893,1651460685591.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6986894,1651460808964.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6986895,1651461197378.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988710,1651462768253.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988711,1651463387948.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988712,1651463392730.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988713,1651463548319.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988714,1651463570725.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988715,1651463741820.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988716,1651463799039.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988717,1651464003163.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988718,1651464134289.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988719,1651464195833.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988720,1651464250905.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6988721,1651464467293.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6988722,1651465003649.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6990401,1651465605686.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6990402,1651466193422.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6990403,1651466889043.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6990404,1651466971907.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6990405,1651467247560.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6990406,1651467450409.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6991763,1651471118913.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6991764,1651471156250.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6991765,1651471199588.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6991766,1651471351823.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6991767,1651471461203.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
6992899,1651473496649.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
6992900,1651473532014.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002611,1651500566433.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002612,1651500577519.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002613,1651505386320.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002614,1651505619497.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002615,1651511288135.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002616,1651511680363.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002617,1651511714254.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002618,1651511719262.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002619,1651513345731.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002620,1651513377020.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7002621,1651514112209.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7002622,1651514223502.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7004817,1651517678833.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7004818,1651517679494.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7004819,1651517690843.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7004820,1651517785604.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7004821,1651517797760.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7004822,1651518294706.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7007673,1651524827917.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7007674,1651524899126.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7007675,1651525435455.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7007676,1651525452131.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7007677,1651525497475.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7007678,1651525509363.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7007679,1651525606715.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7007680,1651525890198.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7007681,1651525910433.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7007682,1651525991204.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7008834,1651529020435.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7008835,1651529124866.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7008836,1651529633372.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7008837,1651529646798.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7010925,1651531910246.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7010926,1651531961788.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7012657,1651534451582.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7012658,1651534492825.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7013954,1651539970743.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7013955,1651540008342.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7013956,1651540234226.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7013957,1651540357697.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7013958,1651540748265.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7013959,1651540799861.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7013960,1651540995915.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7013961,1651541029186.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7013962,1651541122095.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015539,1651541173429.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015540,1651541265685.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015541,1651541587031.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015542,1651541942242.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015543,1651542553503.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015544,1651542765105.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015545,1651542765735.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015546,1651542767650.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015547,1651542901220.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015548,1651543668011.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015549,1651543709301.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7015550,1651543762448.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7015551,1651544431413.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7016675,1651545093765.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7016676,1651545230016.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7016677,1651547662615.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7016678,1651547706011.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018011,1651551414005.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018012,1651551677612.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018013,1651551927586.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018782,1651552010839.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018783,1651552167635.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018784,1651552234420.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018785,1651552262437.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018786,1651552279729.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018787,1651552421648.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018788,1651552441718.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7018789,1651553139169.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7018790,1651553261079.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7019861,1651556479261.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7019862,1651558103774.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7020301,1651560042307.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7020302,1651562368219.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7022320,1651583396912.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7022321,1651583441177.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7022322,1651583444279.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7022323,1651583462229.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7022324,1651584332318.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7022325,1651584338395.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7023373,1651584602506.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7023374,1651584628391.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7024310,1651590407360.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7024311,1651590461151.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025130,1651591615584.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025131,1651591651776.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025132,1651593014003.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025133,1651593062160.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025134,1651594324622.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025135,1651594330643.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025136,1651594341024.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025137,1651594365422.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025138,1651595128928.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025814,1651595253312.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025815,1651596385586.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025816,1651597402423.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025817,1651598158312.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025818,1651598223334.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025819,1651598326353.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7025820,1651598353672.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7025821,1651598622702.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036784,1651598833520.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036785,1651599408911.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036786,1651599410424.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036787,1651600360880.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036788,1651600408426.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036789,1651600529729.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036790,1651600582414.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036791,1651600596807.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036792,1651601591949.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036793,1651601593567.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036794,1651601642476.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036795,1651601711921.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036796,1651601844463.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036797,1651601986970.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036798,1651603718925.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036799,1651603723879.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036800,1651604795852.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036801,1651605024924.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036802,1651605069579.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036803,1651605991123.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036804,1651606540988.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036805,1651606550419.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036806,1651606588982.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036807,1651606618084.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036808,1651606650596.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036809,1651606878392.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036810,1651607621678.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036811,1651610663307.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036812,1651610675311.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036813,1651617670468.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036814,1651617732376.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036815,1651617745321.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036816,1651618028482.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036817,1651618033069.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036818,1651618978526.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036819,1651618979892.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036820,1651619094071.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036821,1651619235047.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036822,1651619314877.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036823,1651619421905.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036824,1651619520445.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036825,1651619590633.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036826,1651619646940.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036827,1651619706187.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036828,1651619752739.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036829,1651620083557.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036830,1651620223928.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036831,1651620395789.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036832,1651620534937.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036833,1651620814830.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036834,1651620892661.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036835,1651620918785.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036836,1651620954136.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036837,1651621540234.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036838,1651621544511.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036839,1651621729424.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036840,1651621973540.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036841,1651622011723.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036842,1651622111844.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036843,1651622258316.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036844,1651622267668.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036845,1651622473202.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036846,1651622567378.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036847,1651623060582.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036848,1651623106303.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036849,1651623146548.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036850,1651623535425.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036851,1651623676797.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036852,1651623716887.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036853,1651623769039.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036854,1651624732299.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036855,1651625377379.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036856,1651625502119.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036857,1651625876371.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036858,1651625926476.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036859,1651626270487.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036860,1651626309790.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036861,1651626345388.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036862,1651626399387.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036863,1651626537517.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036864,1651626655526.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036865,1651627476778.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036866,1651627553498.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036867,1651627980073.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036868,1651632170414.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036869,1651632434252.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036870,1651639087547.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036871,1651639727040.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036872,1651643411849.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7036873,1651644092366.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7036874,1651646531235.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7039955,1651680670552.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7041775,1651683192312.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7041776,1651683892277.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7041777,1651683956665.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7041778,1651683961527.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7041779,1651683967452.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7041780,1651683997474.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7041781,1651684035801.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7041782,1651684397884.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7041783,1651684402788.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7042444,1651685270843.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7042445,1651685389618.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7042446,1651686882345.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7042447,1651686929031.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043923,1651689993698.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7043924,1651690081142.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043925,1651691125817.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7043926,1651691153388.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043927,1651691401617.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7043928,1651691909792.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043929,1651692116333.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7043930,1651692219686.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043931,1651692266407.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
7043932,1651692287950.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,2
7043933,1651692297489.0,3b2d582a-bc94-4a40-a6b7-11256c664dbd,3
